model,category,seed,phase,ctype,severity,rescue,image_AUROC
PaDiM,hazelnut,456,rescue,low_light,severe,Retinex,0.7428570985794067
PaDiM,hazelnut,456,degradation,gaussian_blur,mild,none,0.5994642972946167
PaDiM,hazelnut,456,degradation,gaussian_blur,moderate,none,0.5099999904632568
PaDiM,hazelnut,456,degradation,gaussian_blur,severe,none,0.4928571283817291
PaDiM,hazelnut,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,hazelnut,456,degradation,motion_blur,mild,none,0.4617857336997986
PaDiM,hazelnut,456,degradation,motion_blur,moderate,none,0.512499988079071
PaDiM,hazelnut,456,degradation,motion_blur,severe,none,0.5
PaDiM,hazelnut,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,hazelnut,456,degradation,sensor_noise,mild,none,0.43857142329216
PaDiM,hazelnut,456,degradation,sensor_noise,moderate,none,0.5
PaDiM,hazelnut,456,degradation,sensor_noise,severe,none,0.5
PaDiM,hazelnut,456,rescue,sensor_noise,severe,NLM Denoise,0.4471428394317627
PaDiM,hazelnut,456,degradation,fog_haze,mild,none,0.5
PaDiM,hazelnut,456,degradation,fog_haze,moderate,none,0.5
PaDiM,hazelnut,456,degradation,fog_haze,severe,none,0.5
PaDiM,hazelnut,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,leather,42,baseline,clean,none,none,0.99286687374115
PaDiM,leather,42,degradation,low_light,mild,none,0.940557062625885
PaDiM,leather,42,degradation,low_light,moderate,none,0.9045516848564148
PaDiM,leather,42,degradation,low_light,severe,none,0.90081524848938
PaDiM,leather,42,rescue,low_light,severe,CLAHE,0.879755437374115
PaDiM,leather,42,rescue,low_light,severe,Retinex,0.8909647464752197
PaDiM,leather,42,degradation,gaussian_blur,mild,none,0.93919837474823
PaDiM,leather,42,degradation,gaussian_blur,moderate,none,0.8413722515106201
PaDiM,leather,42,degradation,gaussian_blur,severe,none,0.66966712474823
PaDiM,leather,42,rescue,gaussian_blur,severe,Wiener,0.4555026888847351
PaDiM,leather,42,degradation,motion_blur,mild,none,0.9368206858634948
PaDiM,leather,42,degradation,motion_blur,moderate,none,0.8739809989929199
PaDiM,leather,42,degradation,motion_blur,severe,none,0.8573369383811951
PaDiM,leather,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.7615488767623901
PaDiM,leather,42,degradation,sensor_noise,mild,none,0.7601902484893799
PaDiM,leather,42,degradation,sensor_noise,moderate,none,0.6745923757553101
PaDiM,leather,42,degradation,sensor_noise,severe,none,0.6185462474822998
PaDiM,leather,42,rescue,sensor_noise,severe,NLM Denoise,0.56861412525177
PaDiM,leather,42,degradation,fog_haze,mild,none,0.6195652484893799
PaDiM,leather,42,degradation,fog_haze,moderate,none,0.6044497489929199
PaDiM,leather,42,degradation,fog_haze,severe,none,0.51341712474823
PaDiM,leather,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4633152484893799
PaDiM,leather,123,baseline,clean,none,none,0.999660313129425
PaDiM,leather,123,degradation,low_light,mild,none,0.9327446222305298
PaDiM,leather,123,degradation,low_light,moderate,none,0.913722813129425
PaDiM,leather,123,degradation,low_light,severe,none,0.92866849899292
PaDiM,leather,123,rescue,low_light,severe,CLAHE,0.90013587474823
PaDiM,leather,123,rescue,low_light,severe,Retinex,0.8165761232376099
PaDiM,leather,123,degradation,gaussian_blur,mild,none,0.9833559393882751
PaDiM,leather,123,degradation,gaussian_blur,moderate,none,0.83152174949646
PaDiM,leather,123,degradation,gaussian_blur,severe,none,0.8913043141365051
PaDiM,leather,123,rescue,gaussian_blur,severe,Wiener,0.5336277484893799
PaDiM,leather,123,degradation,motion_blur,mild,none,0.9786006212234496
PaDiM,leather,123,degradation,motion_blur,moderate,none,0.945652186870575
PaDiM,leather,123,degradation,motion_blur,severe,none,0.86888587474823
PaDiM,leather,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.812160313129425
PaDiM,leather,123,degradation,sensor_noise,mild,none,0.890285313129425
PaDiM,leather,123,degradation,sensor_noise,moderate,none,0.868546187877655
PaDiM,leather,123,degradation,sensor_noise,severe,none,0.8125
PaDiM,leather,123,rescue,sensor_noise,severe,NLM Denoise,0.5940896272659302
PaDiM,leather,123,degradation,fog_haze,mild,none,0.8366168141365051
PaDiM,leather,123,degradation,fog_haze,moderate,none,0.6348505616188049
PaDiM,leather,123,degradation,fog_haze,severe,none,0.625
PaDiM,leather,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4769021868705749
PaDiM,leather,456,baseline,clean,none,none,1.0
PaDiM,leather,456,degradation,low_light,mild,none,0.967391312122345
PaDiM,leather,456,degradation,low_light,moderate,none,0.9317255020141602
PaDiM,leather,456,degradation,low_light,severe,none,0.90081524848938
PaDiM,leather,456,rescue,low_light,severe,CLAHE,0.8974184989929199
PaDiM,leather,456,rescue,low_light,severe,Retinex,0.90523099899292
PaDiM,leather,456,degradation,gaussian_blur,mild,none,0.9792799353599548
PaDiM,leather,456,degradation,gaussian_blur,moderate,none,0.6873301267623901
PaDiM,leather,456,degradation,gaussian_blur,severe,none,0.65013587474823
PaDiM,leather,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,leather,456,degradation,motion_blur,mild,none,0.94802987575531
PaDiM,leather,456,degradation,motion_blur,moderate,none,0.8104619979858398
PaDiM,leather,456,degradation,motion_blur,severe,none,0.811650812625885
PaDiM,leather,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.7917798757553101
PaDiM,leather,456,degradation,sensor_noise,mild,none,0.98029887676239
PaDiM,leather,456,degradation,sensor_noise,moderate,none,0.8804348111152649
PaDiM,leather,456,degradation,sensor_noise,severe,none,0.8770380616188049
PaDiM,leather,456,rescue,sensor_noise,severe,NLM Denoise,0.8418817520141602
PaDiM,leather,456,degradation,fog_haze,mild,none,0.688349187374115
PaDiM,leather,456,degradation,fog_haze,moderate,none,0.5
PaDiM,leather,456,degradation,fog_haze,severe,none,0.5
PaDiM,leather,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5672553777694702
PaDiM,metal_nut,42,baseline,clean,none,none,0.934995174407959
PaDiM,metal_nut,42,degradation,low_light,mild,none,0.8426197171211243
PaDiM,metal_nut,42,degradation,low_light,moderate,none,0.5869990587234497
PaDiM,metal_nut,42,degradation,low_light,severe,none,0.5
PaDiM,metal_nut,42,rescue,low_light,severe,CLAHE,0.5
PaDiM,metal_nut,42,rescue,low_light,severe,Retinex,0.5
PaDiM,metal_nut,42,degradation,gaussian_blur,mild,none,0.7023460865020752
PaDiM,metal_nut,42,degradation,gaussian_blur,moderate,none,0.5058650970458984
PaDiM,metal_nut,42,degradation,gaussian_blur,severe,none,0.5
PaDiM,metal_nut,42,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,metal_nut,42,degradation,motion_blur,mild,none,0.6111925840377808
PaDiM,metal_nut,42,degradation,motion_blur,moderate,none,0.5
PaDiM,metal_nut,42,degradation,motion_blur,severe,none,0.5
PaDiM,metal_nut,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5114858150482178
PaDiM,metal_nut,42,degradation,sensor_noise,mild,none,0.5
PaDiM,metal_nut,42,degradation,sensor_noise,moderate,none,0.5
PaDiM,metal_nut,42,degradation,sensor_noise,severe,none,0.5
PaDiM,metal_nut,42,rescue,sensor_noise,severe,NLM Denoise,0.4882698059082031
PaDiM,metal_nut,42,degradation,fog_haze,mild,none,0.5227272510528564
PaDiM,metal_nut,42,degradation,fog_haze,moderate,none,0.5
PaDiM,metal_nut,42,degradation,fog_haze,severe,none,0.5
PaDiM,metal_nut,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,metal_nut,123,baseline,clean,none,none,0.908113420009613
PaDiM,metal_nut,123,degradation,low_light,mild,none,0.9100683927536012
PaDiM,metal_nut,123,degradation,low_light,moderate,none,0.6412512063980103
PaDiM,metal_nut,123,degradation,low_light,severe,none,0.6901270151138306
PaDiM,metal_nut,123,rescue,low_light,severe,CLAHE,0.6568914651870728
PaDiM,metal_nut,123,rescue,low_light,severe,Retinex,0.5723362565040588
PaDiM,metal_nut,123,degradation,gaussian_blur,mild,none,0.5581622123718262
PaDiM,metal_nut,123,degradation,gaussian_blur,moderate,none,0.5303030014038086
PaDiM,metal_nut,123,degradation,gaussian_blur,severe,none,0.4946236610412597
PaDiM,metal_nut,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,metal_nut,123,degradation,motion_blur,mild,none,0.723607063293457
PaDiM,metal_nut,123,degradation,motion_blur,moderate,none,0.6722874045372009
PaDiM,metal_nut,123,degradation,motion_blur,severe,none,0.5
PaDiM,metal_nut,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.4462365508079529
PaDiM,metal_nut,123,degradation,sensor_noise,mild,none,0.5826001167297363
PaDiM,metal_nut,123,degradation,sensor_noise,moderate,none,0.7536656856536865
PaDiM,metal_nut,123,degradation,sensor_noise,severe,none,0.6813294291496277
PaDiM,metal_nut,123,rescue,sensor_noise,severe,NLM Denoise,0.5334799289703369
PaDiM,metal_nut,123,degradation,fog_haze,mild,none,0.5940859913825989
PaDiM,metal_nut,123,degradation,fog_haze,moderate,none,0.5283479690551758
PaDiM,metal_nut,123,degradation,fog_haze,severe,none,0.5
PaDiM,metal_nut,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,metal_nut,456,baseline,clean,none,none,0.95650053024292
PaDiM,metal_nut,456,degradation,low_light,mild,none,0.8880743384361267
PaDiM,metal_nut,456,degradation,low_light,moderate,none,0.6388074159622192
PaDiM,metal_nut,456,degradation,low_light,severe,none,0.5
PaDiM,metal_nut,456,rescue,low_light,severe,CLAHE,0.5437438488006592
PaDiM,metal_nut,456,rescue,low_light,severe,Retinex,0.6314760446548462
PaDiM,metal_nut,456,degradation,gaussian_blur,mild,none,0.7783479690551758
PaDiM,metal_nut,456,degradation,gaussian_blur,moderate,none,0.5298143029212952
PaDiM,metal_nut,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,metal_nut,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,metal_nut,456,degradation,motion_blur,mild,none,0.5740469098091125
PaDiM,metal_nut,456,degradation,motion_blur,moderate,none,0.5
PaDiM,metal_nut,456,degradation,motion_blur,severe,none,0.5
PaDiM,metal_nut,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,metal_nut,456,degradation,sensor_noise,mild,none,0.56256103515625
PaDiM,metal_nut,456,degradation,sensor_noise,moderate,none,0.4816715717315674
PaDiM,metal_nut,456,degradation,sensor_noise,severe,none,0.5058650970458984
PaDiM,metal_nut,456,rescue,sensor_noise,severe,NLM Denoise,0.5002444386482239
PaDiM,metal_nut,456,degradation,fog_haze,mild,none,0.528836727142334
PaDiM,metal_nut,456,degradation,fog_haze,moderate,none,0.5
PaDiM,metal_nut,456,degradation,fog_haze,severe,none,0.5
PaDiM,metal_nut,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,pill,42,baseline,clean,none,none,0.8213311433792114
PaDiM,pill,42,degradation,low_light,mild,none,0.5062738656997681
PaDiM,pill,42,degradation,low_light,moderate,none,0.3216038942337036
PaDiM,pill,42,degradation,low_light,severe,none,0.4353518784046173
PaDiM,pill,42,rescue,low_light,severe,CLAHE,0.4986360967159271
PaDiM,pill,42,rescue,low_light,severe,Retinex,0.5390071272850037
PaDiM,pill,42,degradation,gaussian_blur,mild,none,0.6276595592498779
PaDiM,pill,42,degradation,gaussian_blur,moderate,none,0.4672667980194092
PaDiM,pill,42,degradation,gaussian_blur,severe,none,0.4746317267417907
PaDiM,pill,42,rescue,gaussian_blur,severe,Wiener,0.5141844153404236
PaDiM,pill,42,degradation,motion_blur,mild,none,0.4369885325431824
PaDiM,pill,42,degradation,motion_blur,moderate,none,0.5100927352905273
PaDiM,pill,42,degradation,motion_blur,severe,none,0.5
PaDiM,pill,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4549918174743652
PaDiM,pill,42,degradation,sensor_noise,mild,none,0.4704037010669708
PaDiM,pill,42,degradation,sensor_noise,moderate,none,0.4882705807685852
PaDiM,pill,42,degradation,sensor_noise,severe,none,0.4803600907325744
PaDiM,pill,42,rescue,sensor_noise,severe,NLM Denoise,0.5504637360572815
PaDiM,pill,42,degradation,fog_haze,mild,none,0.5512820482254028
PaDiM,pill,42,degradation,fog_haze,moderate,none,0.5587834119796753
PaDiM,pill,42,degradation,fog_haze,severe,none,0.4131205677986145
PaDiM,pill,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4716311991214752
PaDiM,pill,123,baseline,clean,none,none,0.8709765076637268
PaDiM,pill,123,degradation,low_light,mild,none,0.5853791832923889
PaDiM,pill,123,degradation,low_light,moderate,none,0.4615384638309479
PaDiM,pill,123,degradation,low_light,severe,none,0.5010911226272583
PaDiM,pill,123,rescue,low_light,severe,CLAHE,0.4900436699390411
PaDiM,pill,123,rescue,low_light,severe,Retinex,0.5
PaDiM,pill,123,degradation,gaussian_blur,mild,none,0.5964266061782837
PaDiM,pill,123,degradation,gaussian_blur,moderate,none,0.5
PaDiM,pill,123,degradation,gaussian_blur,severe,none,0.5
PaDiM,pill,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,pill,123,degradation,motion_blur,mild,none,0.5013638734817505
PaDiM,pill,123,degradation,motion_blur,moderate,none,0.5
PaDiM,pill,123,degradation,motion_blur,severe,none,0.5
PaDiM,pill,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,pill,123,degradation,sensor_noise,mild,none,0.4545826613903045
PaDiM,pill,123,degradation,sensor_noise,moderate,none,0.5951991081237793
PaDiM,pill,123,degradation,sensor_noise,severe,none,0.486497551202774
PaDiM,pill,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,pill,123,degradation,fog_haze,mild,none,0.4680851101875305
PaDiM,pill,123,degradation,fog_haze,moderate,none,0.5
PaDiM,pill,123,degradation,fog_haze,severe,none,0.5
PaDiM,pill,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,pill,456,baseline,clean,none,none,0.9298964142799376
PaDiM,pill,456,degradation,low_light,mild,none,0.5073649883270264
PaDiM,pill,456,degradation,low_light,moderate,none,0.4809056222438812
PaDiM,pill,456,degradation,low_light,severe,none,0.5
PaDiM,pill,456,rescue,low_light,severe,CLAHE,0.5
PaDiM,pill,456,rescue,low_light,severe,Retinex,0.6565739512443542
PaDiM,pill,456,degradation,gaussian_blur,mild,none,0.6260229349136353
PaDiM,pill,456,degradation,gaussian_blur,moderate,none,0.5733769536018372
PaDiM,pill,456,degradation,gaussian_blur,severe,none,0.5546917915344238
PaDiM,pill,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,pill,456,degradation,motion_blur,mild,none,0.478723406791687
PaDiM,pill,456,degradation,motion_blur,moderate,none,0.5
PaDiM,pill,456,degradation,motion_blur,severe,none,0.5
PaDiM,pill,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.4929077923297882
PaDiM,pill,456,degradation,sensor_noise,mild,none,0.5900163650512695
PaDiM,pill,456,degradation,sensor_noise,moderate,none,0.5
PaDiM,pill,456,degradation,sensor_noise,severe,none,0.5
PaDiM,pill,456,rescue,sensor_noise,severe,NLM Denoise,0.545417308807373
PaDiM,pill,456,degradation,fog_haze,mild,none,0.4858156144618988
PaDiM,pill,456,degradation,fog_haze,moderate,none,0.5
PaDiM,pill,456,degradation,fog_haze,severe,none,0.5
PaDiM,pill,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,screw,42,baseline,clean,none,none,0.6935847401618958
PaDiM,screw,42,degradation,low_light,mild,none,0.5
PaDiM,screw,42,degradation,low_light,moderate,none,0.520188570022583
PaDiM,screw,42,degradation,low_light,severe,none,0.4761221408843994
PaDiM,screw,42,rescue,low_light,severe,CLAHE,0.5121951103210449
PaDiM,screw,42,rescue,low_light,severe,Retinex,0.2377536445856094
PaDiM,screw,42,degradation,gaussian_blur,mild,none,0.5642549991607666
PaDiM,screw,42,degradation,gaussian_blur,moderate,none,0.5
PaDiM,screw,42,degradation,gaussian_blur,severe,none,0.5
PaDiM,screw,42,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,screw,42,degradation,motion_blur,mild,none,0.6040172576904297
PaDiM,screw,42,degradation,motion_blur,moderate,none,0.5
PaDiM,screw,42,degradation,motion_blur,severe,none,0.5
PaDiM,screw,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5983808636665344
PaDiM,screw,42,degradation,sensor_noise,mild,none,0.5
PaDiM,screw,42,degradation,sensor_noise,moderate,none,0.5
PaDiM,screw,42,degradation,sensor_noise,severe,none,0.5
PaDiM,screw,42,rescue,sensor_noise,severe,NLM Denoise,0.4500922560691833
PaDiM,screw,42,degradation,fog_haze,mild,none,0.4123795926570892
PaDiM,screw,42,degradation,fog_haze,moderate,none,0.4159663915634155
PaDiM,screw,42,degradation,fog_haze,severe,none,0.4915966391563415
PaDiM,screw,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,screw,123,baseline,clean,none,none,0.7021931409835815
PaDiM,screw,123,degradation,low_light,mild,none,0.5087108016014099
PaDiM,screw,123,degradation,low_light,moderate,none,0.4873949587345123
PaDiM,screw,123,degradation,low_light,severe,none,0.5523672699928284
PaDiM,screw,123,rescue,low_light,severe,CLAHE,0.5
PaDiM,screw,123,rescue,low_light,severe,Retinex,0.4492723941802978
PaDiM,screw,123,degradation,gaussian_blur,mild,none,0.6058619022369385
PaDiM,screw,123,degradation,gaussian_blur,moderate,none,0.5
PaDiM,screw,123,degradation,gaussian_blur,severe,none,0.5
PaDiM,screw,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,screw,123,degradation,motion_blur,mild,none,0.6597663164138794
PaDiM,screw,123,degradation,motion_blur,moderate,none,0.5587210655212402
PaDiM,screw,123,degradation,motion_blur,severe,none,0.4964132010936737
PaDiM,screw,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.6015576720237732
PaDiM,screw,123,degradation,sensor_noise,mild,none,0.483808159828186
PaDiM,screw,123,degradation,sensor_noise,moderate,none,0.4764296412467956
PaDiM,screw,123,degradation,sensor_noise,severe,none,0.4392293691635132
PaDiM,screw,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,screw,123,degradation,fog_haze,mild,none,0.5054314136505127
PaDiM,screw,123,degradation,fog_haze,moderate,none,0.4361549615859985
PaDiM,screw,123,degradation,fog_haze,severe,none,0.4957983195781708
PaDiM,screw,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,screw,456,baseline,clean,none,none,0.7042426466941833
PaDiM,screw,456,degradation,low_light,mild,none,0.3546833395957947
PaDiM,screw,456,degradation,low_light,moderate,none,0.392908364534378
PaDiM,screw,456,degradation,low_light,severe,none,0.6831318140029907
PaDiM,screw,456,rescue,low_light,severe,CLAHE,0.4789915978908539
PaDiM,screw,456,rescue,low_light,severe,Retinex,0.5078909397125244
PaDiM,screw,456,degradation,gaussian_blur,mild,none,0.4830907881259918
PaDiM,screw,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,screw,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,screw,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,screw,456,degradation,motion_blur,mild,none,0.5013322234153748
PaDiM,screw,456,degradation,motion_blur,moderate,none,0.4957983195781708
PaDiM,screw,456,degradation,motion_blur,severe,none,0.5
PaDiM,screw,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5243902206420898
